|||Sütunlar|||||||||||||||||||||||||||||||
Satırlar|||Konya(Ahırlı)-1868|Konya(Akören)-1753|Konya(Akşehir)-1122|Konya(Altınekin)-1760|Konya(Beyşehir)-1188|Konya(Bozkır)-1207|Konya(Cihanbeyli)-1222|Konya(Derbent)-1907|Konya(Derebucak)-1789|Konya(Doğanhisar)-1285|Konya(Emirgazi)-1920|Konya(Ereğli)-1312|Konya(Güneysınır)-1933|Konya(Hadim)-1375|Konya(Halkapınar)-1937|Konya(Hüyük)-1804|Konya(Ilgın)-1400|Konya(Kadınhanı)-1422|Konya(Karapınar)-1441|Konya(Karatay)-1814|Konya(Kulu)-1491|Konya(Meram)-1827|Konya(Sarayönü)-1598|Konya(Selçuklu)-1839|Konya(Seydişehir)-1617|Konya(Taşkent)-1848|Konya(Tuzlukçu)-1990|Konya(Yalıhüyük)-1994|Konya(Yunak)-1735|Konya(Çeltik)-1902|Konya(Çumra)-1262|
||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||
||2021|165.0|110.0|15329.0|0.0|980.0|2960.0|15.0|625.0|58.0|300.0||2500.0|740.0|32500.0|3750.0|253.0|275.0|80.0|51.0|75.0|20.0|570.0|145.0|119.0|1260.0|7218.0|115.0|35.0||0.0|215.0|
|Toplu Meyveliklerin Alanı ve 01.24.24.00.02. (Vişne) - Dekar|2015|20.0|10.0|11663.0|0.0|1500.0|0.0|0.0|15.0||6330.0||300.0|10.0|0.0|253.0|131.0|225.0|15.0|10.0|53.0|0.0|380.0|6.0|6.0|0.0|7.0|306.0|0.0|1431.0|70.0||
||2016||10.0|11463.0|0.0|1500.0|38.0|0.0|15.0||7000.0||300.0|10.0|0.0|368.0|150.0|225.0|13.0|3500.0|53.0|0.0|380.0|6.0|6.0|0.0|8.0|300.0|0.0|1431.0|0.0||
||2017||10.0|11483.0|0.0|1250.0|38.0|0.0|15.0||7000.0||250.0|10.0|0.0|368.0|150.0|225.0|13.0|3500.0|53.0|0.0|370.0|6.0|6.0|10.0|9.0|155.0|0.0|1463.0|0.0||
||2018||10.0|13218.0|0.0|1100.0|38.0|0.0|15.0||7000.0||250.0|14.0|0.0|418.0|145.0|225.0|13.0|1100.0|53.0|0.0|270.0|7.0|10.0|10.0|9.0|155.0|0.0|1463.0|0.0||
||2019||10.0|13218.0|0.0|400.0|60.0|0.0|15.0||7000.0||250.0|15.0|0.0|318.0|145.0|225.0|13.0|1100.0|53.0|0.0|200.0|7.0|15.0|10.0|9.0|150.0|0.0||0.0||
||2020||10.0|13277.0|0.0|395.0|64.0|0.0|15.0||7000.0||250.0|12.0|0.0|218.0|150.0|225.0|13.0|1100.0|53.0|0.0|200.0|7.0|15.0|14.0|9.0|150.0|0.0||0.0||
||2021||10.0|13280.0|0.0|375.0|64.0|0.0|66.0||6000.0||200.0|15.0|0.0|218.0|121.0|225.0|13.0|1100.0|53.0|0.0|200.0|7.0|15.0|14.0|9.0|135.0|0.0||0.0||
|Toplu Meyveliklerin Alanı ve 01.24.25.00.00. (Şeftali) - Dekar|2015||0.0|193.0|0.0|50.0|0.0|0.0|23.0||20.0||150.0|61.0|1169.0|60.0|0.0|30.0|0.0|0.0|154.0|0.0|121.0|7.0|4.0|0.0|32.0||0.0|51.0||177.0|
||2016||0.0|193.0|0.0|50.0|69.0|0.0|23.0||30.0||150.0|60.0|900.0|60.0|10.0|30.0|0.0|0.0|154.0|0.0|120.0|7.0|4.0|0.0|31.0||0.0|51.0||200.0|
