|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2008|686.0||846.0|1163.0||||27.0||100.0|||150.0||||150.0|0.0|47.0|48.0|59.0|40.0|45.0|27.0|25.0|74.0|38.0|18.0|28.0|26.0|11.0|27.0||||||63.0|1407.0|||38.0|12.0||15.0|3.0|55.0|||16.0|27.0|5.0|7.0||622.0|||||250.0||||
||2009|753.0||886.0|1369.0||||26.0||100.0|||150.0||||150.0|0.0|50.0|47.0|47.0|58.0|57.0|29.0|26.0|59.0|38.0|20.0|29.0|29.0|12.0|29.0||||||385.0|1464.0|||39.0|12.0||16.0|4.0|53.0|||18.0|31.0|7.0|7.0||1968.0|||||250.0||||
||2010|944.0||885.0|868.0||||26.0||100.0|||150.0||||150.0|0.0|50.0|53.0|33.0|55.0|51.0|29.0|30.0|15.0|38.0|21.0|28.0|29.0|17.0|30.0||||||269.0|1455.0|||38.0|11.0||16.0|5.0|31.0|||19.0|31.0|6.0|7.0||1970.0|||||250.0||||
||2011|703.0|||937.0||||30.0||100.0|||150.0||||150.0||41.0|56.0|35.0|53.0|43.0|32.0|34.0|15.0|38.0|21.0|36.0|36.0|22.0|33.0||||||196.0|1424.0|||34.0|15.0||12.0|6.0|41.0|||24.0|31.0|5.0|7.0||1915.0|||||||||
||2012|731.0|||935.0||||29.0||100.0|||130.0||||110.0||41.0|56.0|49.0|33.0|36.0|34.0|42.0|13.0|38.0|24.0|37.0|36.0|25.0|40.0||||||1370.0|1672.0||819.0|38.0|21.0||13.0|6.0|40.0|||28.0|36.0|4.0|6.0||1570.0|||||||||
||2013|560.0|||1049.0||||35.0||100.0|||155.0||||106.0||57.0|88.0|74.0|62.0|54.0|36.0|43.0|66.0|38.0|33.0|39.0|42.0|25.0|45.0||||||826.0|1828.0||1135.0|38.0|23.0||15.0|6.0|32.0|||27.0|36.0|4.0|7.0||1814.0|||||||||
||2014|545.0|||1034.0||||36.0||75.0|||155.0||||106.0||40.0|39.0|44.0|28.0|38.0|32.0|39.0|1.0|12.0|30.0|33.0|39.0|25.0|35.0||||||1087.0|1633.0||1220.0|36.0|1.0||11.0|3.0|20.0|||31.0|31.0|7.0|8.0||1819.0|||||||||
||2015|727.0|||1225.0||||37.0||90.0|||130.0||||70.0||47.0|56.0|52.0|37.0|53.0|35.0|27.0|69.0|25.0|30.0|42.0|39.0|25.0|35.0||||||1087.0|1841.0||1220.0|37.0|5.0||11.0|3.0|28.0|||35.0|31.0|6.0|8.0||1868.0|||||||||
||2016|390.0|2489.0||373.0||||38.0||76.0|||119.0||||81.0||35.0|32.0|37.0|28.0|42.0|29.0|25.0|28.0|25.0|30.0|36.0|35.0|8.0|32.0||||||1109.0|1657.0||780.0|37.0|8.0||11.0|8.0|24.0|||24.0|32.0|2.0|3.0||2095.0||30.0||||||0.0|
||2017|543.0|1248.0||569.0||||36.0||100.0|||129.0||||91.0||57.0|35.0|44.0|34.0|52.0|28.0|34.0|22.0|40.0|31.0|33.0|35.0|9.0|32.0||||||1190.0|1773.0||1027.0|39.0|8.0||15.0|5.0|26.0|||26.0|34.0|2.0|10.0||1901.0||60.0||||||200.0|
||2018|485.0|1897.0||468.0||||37.0||101.0|||118.0||||97.0||59.0|28.0|40.0|35.0|51.0|28.0|39.0|18.0|35.0|39.0|29.0|33.0|8.0|33.0|||||17.0|1400.0|2012.0||1041.0|37.0|6.0||9.0|5.0|24.0|||26.0|39.0|2.0|17.0||1887.0||||||||155.0|
||2019|480.0|2092.0||535.0||||35.0||89.0|||111.0||||81.0||61.0|31.0|39.0|41.0|52.0|29.0|35.0|40.0|35.0|40.0|27.0|34.0|9.0|34.0|||||17.0|1444.0|2073.0||924.0|38.0|9.0||12.0|1.0|23.0|||27.0|39.0|1.0|11.0||2017.0||60.0||||||200.0|
||2020|505.0|2000.0||528.0||||32.0||95.0|||120.0||||90.0||62.0|35.0|66.0|49.0|53.0|29.0|38.0|40.0|23.0|40.0|28.0|34.0|3.0|37.0|||||31.0|1556.0|2186.0||1021.0|41.0|11.0||2.0|6.0|22.0|||26.0|42.0|10.0|14.0||2050.0|||||||||
||2021|471.0|1793.0||492.0|833.0|||29.0||90.0|||127.0||||98.0||52.0|36.0|61.0|49.0|54.0|40.0|36.0|11.0|25.0|41.0|34.0|35.0|29.0|40.0|||||36.0|1400.0|2243.0||1038.0|42.0|14.0|0.0|1.0|1.0|24.0|||29.0|41.0|7.0|16.0||2178.0||52.0||||||115.0|
|Karabük-78|2004|434.0||||||||||||||||||48.0|81.0|33.0|120.0|40.0|20.0|10.0|20.0||15.0|10.0|16.0||15.0||6.0|11.0||||250.0|||29.0|9.0|||1.0|22.0||16.0|||||||||||||||
||2005|461.0||||||||||||||||||43.0|76.0|24.0|120.0|32.0|21.0|11.0|20.0||15.0|10.0|13.0||15.0||6.0|11.0||||300.0|||29.0|9.0|||10.0|35.0||17.0|||||||||||||||
||2006|898.0|||||||10.0|||||||||||16.0|24.0|19.0|38.0|25.0|17.0|13.0|20.0||12.0|8.0|8.0||15.0||7.0|10.0|||||||17.0|4.0|||10.0|5.0||15.0|20.0|51.0|||||||||||||
||2007|700.0||0.0|||||10.0|||||||||||18.0|22.0|11.0|11.0|17.0|16.0|13.0|19.0||21.0|17.0|22.0||11.0||7.0|10.0||||333.0|||15.0|7.0|||5.0|19.0||10.0|14.0|39.0|||||||||||||
||2008|678.0||0.0|||||10.0|||||||||||19.0|22.0|11.0|17.0|17.0|15.0|13.0|18.0||22.0|17.0|19.0||11.0||9.0|10.0||||350.0|||15.0|7.0|||12.0|19.0||10.0|16.0|39.0|||||||||||||
||2009|462.0||0.0|||||10.0|||||||||||20.0|23.0|12.0|20.0|27.0|16.0|14.0|18.0||23.0|18.0|23.0||11.0||13.0|10.0||||318.0|||17.0|7.0|||9.0|22.0||10.0|17.0|39.0|||||||||||||
||2010|515.0||571.0|||||10.0|||||||||||22.0|21.0|14.0|20.0|27.0|17.0|15.0|18.0||23.0|16.0|23.0||12.0||12.0|11.0||||400.0|||17.0|7.0|||13.0|22.0||10.0|17.0|33.0|||||||||||||
||2011|514.0||571.0|||||10.0|||||||||||19.0|26.0|11.0|19.0|25.0|17.0|15.0|18.0||22.0|17.0|23.0||11.0||10.0|10.0||||400.0|||20.0|8.0|||13.0|22.0||10.0|19.0|33.0|||||||||||||
||2012|497.0||571.0|||||11.0|||||||||||20.0|20.0|12.0|17.0|25.0|18.0|15.0|18.0||23.0|17.0|23.0||12.0||10.0|10.0||||393.0|||16.0|8.0|||13.0|22.0||10.0|19.0|33.0|||||||||||||
||2013|481.0||429.0|||||11.0|||||||||||20.0|20.0|11.0|18.0|22.0|18.0|15.0|18.0||22.0|17.0|23.0||12.0||10.0|10.0||||357.0|||17.0|7.0|||13.0|21.0||10.0|17.0|32.0|||||||||||||
||2014|561.0||571.0|||||12.0|||||||||||18.0|18.0|11.0|18.0|20.0|16.0|16.0|19.0||21.0|17.0|23.0||10.0||9.0|10.0||||357.0|||21.0|8.0|||13.0|23.0||10.0|18.0|31.0|||||||||||||
||2015|408.0||571.0|||||11.0|||||||||||19.0|20.0|13.0|18.0|20.0|19.0|14.0|19.0||19.0|16.0|22.0||12.0||11.0|10.0||||355.0|||15.0|8.0|||12.0|20.0||10.0|17.0|31.0|||||||||||||
||2016|412.0||571.0|||||12.0|||||||||||17.0|17.0|12.0|18.0|17.0|17.0|11.0|19.0||21.0|16.0|21.0||13.0||12.0|10.0||||333.0|||15.0|7.0|||12.0|19.0||11.0|17.0|31.0|||||||||||||
||2017|458.0||714.0|||||11.0|||||||||||19.0|19.0|13.0|18.0|15.0|18.0|13.0|19.0||21.0|16.0|21.0||14.0||11.0|10.0||||355.0|||15.0|6.0|||9.0|19.0||11.0|19.0|31.0|||||||||||||
||2018|973.0||714.0|||||12.0|||||||||||18.0|18.0|12.0|18.0|15.0|17.0|14.0|19.0||19.0|17.0|19.0||15.0||12.0|10.0||||385.0|||15.0|6.0|||11.0|17.0||11.0|18.0|32.0|||||||||||||
||2019|884.0||571.0|||||16.0|||||||||||19.0|19.0|12.0|18.0|14.0|18.0|20.0|19.0||19.0|19.0|21.0||15.0||12.0|11.0||||357.0|||16.0|10.0|||12.0|16.0||12.0|19.0|34.0||||||||||||20.0|
||2020|1092.0||857.0|||||50.0|||||||||||30.0|35.0|21.0|25.0|24.0|27.0|28.0|19.0||24.0|23.0|26.0||19.0||14.0|10.0||||1297.0|||18.0|11.0|||13.0|21.0||14.0|35.0|38.0|||||||||||||
||2021|983.0||714.0|||||46.0|||||||||||32.0|37.0|23.0|27.0|25.0|29.0|28.0|19.0||25.0|23.0|26.0||24.0||14.0|11.0||||1263.0|||18.0|10.0|||14.0|22.0||14.0|36.0|30.0|||||||||||||
|Karaman-70|2004|922.0||1169.0|808.0||||43.0|||||||||||38.0|12.0|26.0|28.0|45.0|26.0|31.0|20.0|26.0|23.0|29.0|28.0|32.0|44.0|||18.0|||||||13.0|24.0|||3.0|57.0|||25.0||35.0|||||28.0|||||||
||2005|1087.0||837.0|835.0||||41.0|||||||||||112.0|60.0|93.0|65.0|13.0|49.0|32.0|21.0|12.0|37.0|59.0|30.0|30.0|41.0|||19.0|||||||20.0|24.0|||5.0|55.0|||35.0|0.0|40.0|||||60.0|||||||
||2006|1118.0||1246.0|982.0||||45.0|||||||||||30.0|20.0|46.0|28.0|30.0|31.0|21.0|19.0|13.0|34.0|40.0|30.0|32.0|34.0|||24.0|||||||17.0|25.0|||3.0|45.0|||40.0|0.0|40.0|40.0||||60.0|||||||
||2007|1126.0||1281.0|1022.0||||44.0|||||||||||90.0|65.0|72.0|60.0|61.0|32.0|21.0|23.0|20.0|32.0|36.0|29.0|30.0|34.0|||23.0||||100.0|||21.0|25.0|||1.0|66.0|||30.0|67.0|40.0|32.0||||56.0|||200.0||||
||2008|808.0||828.0|735.0||||51.0|||||||||||85.0|75.0|66.0|55.0|56.0|37.0|22.0|30.0|27.0|39.0|40.0|28.0|30.0|34.0|||22.0||||100.0|||24.0|33.0|||3.0|35.0|||32.0|109.0|52.0|20.0||||56.0|||200.0||||
||2009|896.0||893.0|951.0||||42.0|||||||||||55.0|72.0|61.0|70.0|54.0|32.0|21.0|32.0|27.0|33.0|40.0|31.0|28.0|31.0|||22.0||||3185.0|||24.0|25.0|||2.0|36.0|||37.0|65.0|9.0|20.0||||56.0|||||||
||2010|694.0||671.0|761.0||||41.0|||||||||||40.0|27.0|26.0|26.0|22.0|22.0|15.0|16.0|13.0|21.0|20.0|23.0|12.0|27.0|||18.0|||||||22.0|13.0|||2.0|24.0|||35.0|65.0|9.0|22.0||||60.0|||||||
||2011|791.0||839.0|796.0||||40.0|||||||||||46.0|30.0|30.0|37.0|14.0|22.0|15.0|20.0|13.0|25.0|18.0|30.0|14.0|36.0|||23.0|||||||28.0|14.0|||2.0|25.0|||43.0|75.0|10.0|22.0|||||||||||
||2012|834.0||986.0|860.0||||46.0|||||||||||58.0|63.0|42.0|63.0|48.0|30.0|17.0|22.0|19.0|28.0|21.0|31.0|30.0|35.0|||20.0||||3000.0|||28.0|12.0|||4.0|25.0|||54.0|75.0|9.0|25.0||||40.0|||125.0||||
||2013|1626.0||967.0|1047.0||||45.0|||||||||||68.0|73.0|42.0|77.0|77.0|42.0|19.0|87.0|29.0|34.0|30.0|36.0|38.0|45.0|||20.0||||2960.0|||30.0|14.0|||4.0|31.0|||49.0|75.0|13.0|22.0||||50.0|||133.0||||
||2014|1580.0||1006.0|1252.0||||46.0|||||||||||49.0|49.0|29.0|50.0|22.0|15.0|19.0|71.0|13.0|30.0|46.0|32.0|45.0|41.0|||29.0||||3500.0|||15.0|15.0|||4.0|45.0|||74.0|75.0|23.0|28.0||||50.0|||133.0||||
||2015|914.0||1006.0|888.0||||42.0|||||||||||43.0|52.0|28.0|51.0|32.0|15.0|18.0|33.0|7.0|27.0|41.0|32.0|39.0|42.0|||16.0||||3200.0|||12.0|16.0|||4.0|40.0|||47.0|75.0|16.0|21.0||||50.0|||118.0||||
||2016|836.0||776.0|924.0||||47.0|||||||||||46.0|45.0|33.0|52.0|41.0|37.0|16.0|30.0|7.0|29.0|34.0|31.0|41.0|42.0|||15.0||||2920.0|||11.0|13.0|||2.0|32.0|||45.0|75.0|12.0|17.0||||40.0|||111.0||||
||2017|818.0||732.0|879.0||||49.0|||||||||||53.0|61.0|47.0|62.0|42.0|45.0|25.0|38.0|28.0|33.0|38.0|34.0|48.0|45.0|||17.0||||3200.0|||12.0|15.0|||2.0|31.0|||51.0|77.0|11.0|10.0||||40.0|||||||
||2018|809.0||848.0|883.0||||49.0|||||||||||56.0|65.0|45.0|66.0|63.0|39.0|25.0|33.0|25.0|33.0|38.0|34.0|45.0|45.0|||16.0||||3200.0|||12.0|12.0|||2.0|26.0|||51.0|77.0|11.0|11.0||||40.0|||167.0||||
||2019|823.0||847.0|1233.0||||48.0|||||||||||57.0|64.0|90.0|67.0|35.0|33.0|25.0|26.0|10.0|31.0|38.0|32.0|15.0|44.0|||15.0||||3000.0|||12.0|17.0|||1.0|24.0|||51.0|77.0|7.0|11.0||||40.0|||200.0||||
||2020|728.0||950.0|920.0||||36.0|||||||||||59.0|64.0|80.0|68.0|34.0|46.0|26.0|43.0|33.0|29.0|36.0|32.0|25.0|40.0|||14.0||||2897.0|||10.0|12.0|||2.0|23.0|||32.0|77.0|12.0|12.0||||40.0|||250.0||||
||2021|682.0||603.0|927.0||||35.0|||||||||||53.0|59.0|75.0|62.0|42.0|43.0|26.0|41.0|45.0|27.0|36.0|32.0|28.0|40.0|||13.0||||2852.0|||10.0|13.0|||2.0|23.0|||32.0|75.0|23.0|5.0||||45.0|||333.0||||
|Kars-36|2004|||||||||||||||||||37.0|45.0|||45.0|35.0|40.0|56.0|46.0|15.0|24.0|31.0||35.0|||10.0|||||||50.0|||||75.0|||||||||||||||||
||2005|||||||||||||||||||37.0|45.0|||45.0|35.0|0.0|52.0|46.0|15.0|24.0|30.0||35.0|||10.0|||||||50.0|||||75.0|||||||||||||||||
||2006|||||||||||||||||||37.0|45.0|||45.0|35.0|40.0|52.0|46.0|15.0|24.0|30.0||35.0|||10.0|||||||50.0|||||75.0|||||||||||||||||
||2007|||||||||||||||||||43.0|56.0|||56.0|32.0|53.0|3615.0|41.0|16.0|30.0|34.0||3.0|||10.0|||||||53.0|||||77.0|||||||||||||||||
||2008|||||||||||||||||||45.0|51.0||50.0|56.0|42.0|50.0|50.0|49.0|17.0|33.0|32.0||3.0|||9.0|||||||84.0|20.0||||92.0|||||||||||||||||
||2009|||||||||||||||||||60.0|60.0||50.0|50.0|58.0||50.0||||||||||||||||36.0|20.0||||60.0|||||||||||||||||
||2010|||||||||||||||||||60.0|65.0|||55.0|25.0||50.0||||||||||||||||14.0|||||60.0|||||||||||||||||
||2011|||||||||||||||||||65.0|71.0|||57.0|||55.0|||||||||||||||||||||64.0|||||||||||||||||
||2012|||||||||||||||||||60.0|65.0|||55.0|||42.0|||||||||||||||||||||60.0|||||||||||||||||
||2013|||||||||||||||||||60.0|65.0|||48.0|||48.0|||||||||||||||||||||57.0|||||||||||||||||
||2014|||||||||||||||||||60.0|65.0|||48.0|||75.0|||||||||||||||||||||57.0|||||||||||||||||
||2015|||||||||||||||||||59.0|65.0|||119.0|||76.0|||||||||||||||||||||53.0|||||||||||||||||
||2016|||||||||||||||||||55.0|59.0|||70.0|||71.0||||||67.0|||||||||||||||57.0|||||||||||||||||
||2017|||||||||||||||||||57.0|59.0|||131.0|||56.0||||||56.0|||||||||||18.0||||49.0|||||||||||||||||
||2018|||||||||||||||||||56.0|66.0|||94.0|||65.0||||||91.0|||||||||||18.0||||46.0|||||||||||||||||
||2019|||||||||||||||||||55.0|65.0|||90.0|||64.0||||||87.0|||||||||||21.0||||37.0||||||||||||||||141.0|
||2020|||||||||||||||||||||||80.0|||60.0||||||87.0|||||||||||4.0||||39.0|||||||||||||||||
||2021|||||||||||||||||||||||94.0|||60.0||||||95.0|||||||||||4.0||||46.0|||||||||||||||||
|Kastamonu-37|2004|591.0|0.0||500.0||||41.0|||||||||||31.0|32.0|33.0|31.0|31.0|24.0|16.0|10.0|26.0|17.0|19.0|18.0|29.0|21.0|0.0|9.0|13.0||16.0||476.0|||30.0|15.0|20.0|2.0||31.0||13.0||23.0|5.0||||||||||||
||2005|593.0|317.0||500.0||||42.0|||||||||||31.0|32.0|23.0|10.0|30.0|25.0|17.0|11.0|14.0|23.0|23.0|20.0|28.0|24.0||10.0|13.0||16.0||484.0|||30.0|15.0|21.0|1.0||37.0||13.0||23.0|7.0||||||||||||
||2006|86.0|300.0||500.0||||34.0|||||||||||30.0|4.0|6.0|10.0|10.0|16.0|12.0|6.0|14.0|15.0|8.0|7.0|32.0|6.0|20.0|7.0|13.0||19.0||536.0|||15.0|5.0|23.0|1.0||20.0||14.0||24.0|6.0||||||||||||
||2007|269.0|297.0||||||33.0||0.0|25.0||||||14.0||26.0|34.0|23.0|7.0|28.0|27.0|19.0|11.0|14.0|38.0|27.0|21.0|24.0|23.0|0.0|10.0|16.0||25.0||543.0|||23.0|12.0|28.0|1.0||31.0||14.0||23.0|6.0||||||||||||
||2008|302.0|289.0||||||33.0||0.0|22.0||||||11.0||23.0|25.0|22.0|20.0|27.0|26.0|19.0|11.0|14.0|27.0|21.0|20.0|24.0|20.0|0.0|11.0|20.0||28.0||508.0|||24.0|12.0|27.0|2.0||27.0||15.0||40.0|6.0||||||||||||
||2009|290.0|50.0||||||29.0||0.0|0.0||||||11.0||24.0|25.0|23.0|20.0|36.0|25.0|19.0|11.0|14.0|20.0|20.0|19.0|25.0|18.0|20.0|17.0|10.0||27.0||502.0|||24.0|12.0|59.0|1.0||29.0||15.0||40.0|4.0||||||||||||
||2010|284.0|||||||30.0||0.0|0.0||||||11.0||34.0|28.0|31.0|20.0|37.0|26.0|18.0|22.0|14.0|30.0|26.0|20.0|25.0|20.0|20.0|14.0|||37.0||808.0|||26.0|11.0|56.0|2.0||34.0||10.0||42.0|7.0||||||||||||
||2011|283.0|||||||27.0||118.0|111.0||||||22.0||36.0|30.0|33.0|22.0|40.0|34.0|21.0|22.0|16.0|27.0|29.0|21.0|28.0|22.0||21.0|||32.0||859.0|||37.0|10.0|42.0|2.0||35.0||18.0||41.0|6.0||||||||||||
||2012|297.0|||||||27.0||0.0|22.0||||||22.0||37.0|29.0|33.0|23.0|41.0|37.0|22.0|17.0|16.0|30.0|29.0|21.0|28.0|23.0||21.0|||33.0||608.0|||38.0|10.0|42.0|2.0||38.0||19.0||41.0|5.0||||||||||||
||2013|446.0|||||||27.0||0.0|20.0||||||22.0||37.0|29.0|34.0|37.0|32.0|31.0|22.0|17.0|18.0|26.0|29.0|23.0|30.0|24.0||8.0|||29.0||871.0|||23.0||35.0|2.0||38.0||20.0||40.0|3.0||||||||||||
||2014|452.0|||||||31.0||0.0|20.0||||||22.0||30.0|30.0|14.0|37.0|37.0|23.0|15.0|18.0||18.0|27.0|11.0||19.0||13.0|||24.0||958.0|||20.0||63.0|1.0||28.0||20.0||38.0|6.0||||||||||||
||2015|262.0|||||||31.0||0.0|20.0||||||11.0||35.0|32.0|28.0|40.0|39.0|31.0|20.0|18.0||22.0|28.0|23.0||21.0||22.0|||35.0||940.0|||36.0||59.0|2.0||31.0||20.0||38.0|5.0||||||||||||
||2016|403.0|||||||29.0||0.0|20.0||||||22.0||36.0|29.0|33.0|40.0|27.0|33.0|15.0|19.0||25.0|30.0|22.0||23.0||26.0|||35.0||1333.0|||29.0||35.0|2.0||28.0||21.0||37.0|4.0||||||||||||
||2017|463.0|||||||30.0||0.0|20.0||||||22.0||38.0|32.0|32.0|40.0|28.0|34.0|21.0|15.0||26.0|28.0|22.0||24.0||22.0|||35.0||1229.0|||30.0||35.0|2.0||28.0||21.0||36.0|3.0||||||||||||
||2018|633.0|||||||27.0||0.0|20.0||||||22.0||39.0|32.0|32.0|39.0|28.0|34.0|21.0|16.0||26.0|28.0|22.0||23.0||22.0|||35.0||1071.0|||29.0||35.0|2.0||26.0||21.0||37.0|3.0||||||||||||
||2019|378.0|||||||26.0||0.0|20.0||||||22.0||39.0|31.0|32.0|39.0|28.0|34.0|20.0|16.0||26.0|27.0|22.0||22.0||22.0|||36.0||1069.0|||29.0||35.0|2.0||23.0||22.0||37.0|3.0||||||||||||
||2020|378.0|||||||23.0||0.0|33.0||||||17.0||36.0|28.0|31.0|41.0|28.0|34.0|21.0|16.0|20.0|26.0|27.0|22.0||21.0||25.0|||37.0||1554.0|||28.0|19.0|34.0|2.0||27.0||22.0||37.0|4.0||||||||||||
||2021|448.0|500.0||||||22.0||0.0|17.0||||||22.0||35.0|30.0|32.0|40.0|28.0|34.0|21.0|17.0|20.0|26.0|28.0|22.0||23.0||25.0|||38.0||1341.0|||28.0|20.0|35.0|2.0||28.0||22.0||37.0|4.0||||||||500.0||||
|Kayseri-38|2004|454.0|||429.0|||||||||||||||16.0|13.0|11.0|9.0|25.0|16.0|12.0|3.0|1.0|5.0|14.0|4.0|10.0|20.0|||11.0|||||||10.0|10.0||||22.0|||||||||||||||||
||2005|512.0|||486.0|||||||||||||||96.0|92.0|75.0|51.0|30.0|25.0|21.0|40.0|11.0|34.0|26.0|24.0|10.0|21.0|||11.0||||80.0|||13.0|12.0||||32.0|||||||||||||||||
||2006|385.0||900.0|388.0|||||||||||||||1.0|0.0|1.0|5.0|3.0|1.0|8.0|4.0|1.0|3.0|3.0|2.0|3.0|20.0|||12.0||||60.0|||3.0|2.0||||2.0|||||||||||||||||
||2007|319.0||250.0|340.0|||||||||||||||66.0|55.0|75.0|36.0|29.0|33.0|22.0|21.0|30.0|32.0|26.0|18.0|16.0|22.0|||4.0||||910.0|||37.0|11.0||||38.0|||||||||||||||||
||2008|304.0||333.0|342.0|||||||||||||||61.0|72.0|86.0|51.0|28.0|35.0|26.0|51.0|32.0|33.0|28.0|23.0|16.0|22.0|||7.0||||864.0|||36.0|10.0||||40.0|||||||||||||||||
||2009|306.0||283.0|349.0|||||||||||||||86.0|62.0|102.0|66.0|29.0|36.0|29.0|44.0|30.0|30.0|32.0|24.0|26.0|28.0|||3.0||||909.0|||81.0|10.0||||43.0|||||||||||||||||
||2010|713.0||274.0|489.0|||||||||||||||84.0|89.0|104.0|77.0|29.0|35.0|28.0|54.0|24.0|41.0|37.0|25.0|25.0|28.0|||3.0||||909.0|||82.0|8.0||||44.0|||||||||||||||||
||2011|555.0||347.0|483.0|||||||||||||||76.0|92.0|100.0|77.0|31.0|39.0|32.0|39.0|11.0|49.0|42.0|28.0|27.0|30.0|||4.0||||886.0|||74.0|9.0||||45.0|||||||||||||||||
||2012|447.0||135.0|416.0|||||||||||||||76.0|78.0|99.0|77.0|30.0|39.0|33.0|46.0|29.0|47.0|43.0|29.0|27.0|30.0|||5.0||||1410.0|||73.0|9.0||||46.0|||||||||||||||||
||2013|406.0||255.0|463.0|||||||||||||||76.0|83.0|97.0|81.0|27.0|39.0|33.0|43.0|29.0|46.0|42.0|28.0|27.0|29.0|||5.0||||808.0|||68.0|8.0||||44.0|||||||||||||||||
||2014|388.0||306.0|431.0|||||||||||||||51.0|37.0|43.0|48.0|20.0|22.0|28.0|5.0|1.0|19.0|31.0|7.0|5.0|15.0|||5.0||||822.0|||20.0|3.0||||19.0||||||||||60.0|||||||
||2015|298.0||306.0|435.0|||||||||||||||67.0|67.0|77.0|49.0|22.0|32.0|29.0|14.0|15.0|30.0|40.0|21.0|27.0|21.0|||5.0||||822.0|||47.0|6.0||||31.0||||||||||60.0|||||||
||2016|312.0||367.0|439.0|||||||||||||||76.0|57.0|89.0|54.0|16.0|28.0|20.0|35.0|19.0|32.0|40.0|27.0|27.0|25.0|||4.0||||952.0|||44.0|8.0||||27.0||||||||||60.0||||||170.0|
||2017|404.0||472.0|454.0|||||||||||||||90.0|69.0|99.0|59.0|17.0|33.0|27.0|41.0|12.0|36.0|38.0|28.0|27.0|26.0|||3.0||||1047.0|||47.0|9.0||||31.0||||||||||50.0||||||160.0|
||2018|410.0||524.0|610.0|||||||||||||||85.0|67.0|80.0|58.0|17.0|33.0|26.0|29.0|11.0|31.0|35.0|28.0|27.0|26.0|||6.0||||1270.0|||47.0|10.0||||24.0||||||||||50.0||||||96.0|
||2019|461.0||400.0|685.0|||||||||||||||120.0|94.0|90.0|64.0|37.0|34.0|26.0|39.0|10.0|48.0|35.0|19.0|30.0|25.0|||6.0||||1270.0|||47.0|14.0||||27.0||||||||||58.0||||||127.0|
||2020|444.0||463.0|701.0|||||||||||||||114.0|83.0|87.0|58.0|32.0|34.0|26.0|18.0|8.0|46.0|34.0|21.0|30.0|26.0|||7.0||||1281.0|||47.0|13.0||||29.0||||||||||60.0||||||149.0|
||2021|406.0||304.0|442.0|||||||||||||||119.0|112.0|88.0|63.0|42.0|34.0|27.0|52.0|12.0|43.0|35.0|26.0|30.0|27.0|||7.0||||1292.0|||44.0|20.0||||31.0||||||||||60.0||||||160.0|
|Kilis-79|2004|125.0||159.0|159.0||||15.0|||||||||||10.0|11.0||||11.0|10.0|5.0|5.0|8.0|7.0|10.0||15.0||||||||||12.0|10.0|||3.0|10.0|||17.0|0.0||8.0||168.0|||||||||
||2005|378.0||493.0|500.0||||15.0|||||||||||10.0|10.0||||10.0|9.0|7.0|8.0|8.0|7.0|10.0||12.0||||||||||12.0|10.0|||6.0|10.0|||17.0|0.0||18.0||148.0|||||||||
||2006|382.0||500.0|506.0||||15.0|||||||||||10.0|10.0||||10.0|9.0|7.0|8.0|8.0|7.0|10.0||12.0||||||||||12.0|10.0|||3.0|10.0|||17.0|0.0||8.0||150.0|||||||||
||2007|372.0||500.0|525.0||||15.0|||||||||||9.0|18.0||0.0||10.0|28.0|9.0|8.0|8.0|7.0|10.0||14.0||||||||||12.0|10.0|||4.0|11.0|||14.0|0.0||14.0||150.0|||||||||
||2008|289.0||525.0|310.0||||13.0|||||||||||8.0|15.0||0.0||8.0|21.0|10.0|6.0|6.0|5.0|8.0||10.0||||||||||10.0|8.0|||5.0|8.0|||13.0|0.0||1.0||135.0|||||||||
||2009|309.0||476.0|478.0||||14.0|||||||||||8.0|7.0||0.0||8.0|5.0|10.0|6.0|6.0|5.0|9.0||10.0||||||||||10.0|8.0|||4.0|8.0|||15.0|11.0||11.0||1500.0|||||||||
||2010|393.0||412.0|558.0||||14.0|||||||||||8.0|8.0||0.0||7.0|5.0|10.0|6.0|6.0|5.0|9.0||10.0||||||||||10.0|8.0|||6.0|10.0|||17.0|11.0||14.0||1500.0|||||||||
||2011|450.0|451.0|443.0|450.0|439.0|||14.0|||||||||||10.0|5.0|8.0|9.0|8.0|7.0|8.0|34.0|6.0|6.0||||11.0|||||||||||9.0|||7.0|8.0|||16.0|10.0|16.0|9.0||1500.0|||||||||
||2012|380.0|372.0|309.0|447.0|1000.0|||12.0|||||||||||8.0|7.0|7.0|15.0|12.0|7.0|8.0|8.0|6.0|6.0|||19.0|7.0|||||||||||10.0|||6.0|11.0|||14.0|12.0|8.0|7.0||1146.0||53.0|||||||
||2013|561.0||577.0|651.0||||19.0|||||||||||35.0|35.0|31.0|32.0|26.0|25.0||20.0||14.0|20.0||19.0|22.0|||||||||||11.0|||6.0|19.0|||25.0|25.0|9.0|13.0||1446.0||56.0|||||||
||2014|330.0||383.0|330.0||||10.0|||||||||||17.0|22.0|17.0|15.0|17.0|15.0||9.0||8.0|10.0||10.0|10.0|||||||3000.0||||7.0|||4.0|15.0|||17.0|15.0|9.0|9.0||1000.0|||||||||
||2015|444.0||637.0|536.0||||20.0|||||||||||35.0|35.0|30.0|30.0|30.0|25.0||20.0||13.0|20.0||20.0|22.0|||||||3000.0||||14.0|||3.0|18.0|||24.0|25.0|11.0|12.0||1500.0|||||||||
